order_id,order_datetime,customer_id,total_amount,num_items
4763271,2024-02-05T05:33:22.642228,20,6.84,1
4786203,2024-02-01T23:44:33.263372,5,92.0,5
4801803,2024-02-09T08:38:18.126454,6,9.44,1
4802860,2024-02-06T19:32:12.696902,6,27.15,1
4807755,2024-02-09T11:28:15.662354,11,36.76,1
4814692,2024-02-04T04:09:53.009459,6,11.92,2
4832088,2024-02-06T13:20:44.894155,26,41.83,2
4839457,2024-02-04T10:32:52.246130,27,72.48,3
4851024,2024-02-01T10:34:43.426232,28,38.23,4
4865646,2024-02-07T17:06:10.443764,16,36.31,3
4866944,2024-02-06T20:18:03.550256,19,9.15,1
4869871,2024-02-04T04:55:59.515513,18,58.05,2
4878899,2024-02-03T16:31:58.004075,5,45.03,3
4879586,2024-02-01T14:13:45.710429,14,11.31,1
4880702,2024-02-06T23:53:50.688009,14,7.15,1
4884115,2024-02-10T01:01:47.079721,25,42.36,3
4889013,2024-02-08T15:31:11.603986,15,20.98,4
4912714,2024-02-07T09:49:04.850078,21,65.37,3
4917959,2024-02-09T03:43:48.664033,13,102.07,4
4938515,2024-02-09T11:21:35.994816,29,50.15,4
4956044,2024-02-04T04:48:34.153168,7,66.54,3
4958974,2024-02-10T15:05:22.735853,8,47.07,4
4959058,2024-02-03T22:54:57.398637,4,57.59,5
4977711,2024-02-07T22:54:25.476877,11,32.32,4
4983286,2024-02-03T23:39:18.375431,14,30.26,2
4995515,2024-02-03T07:20:02.433495,18,45.69,3
4998299,2024-02-07T05:04:55.441820,10,38.69,4
4998974,2024-02-04T07:30:45.355301,12,43.02,3
4999421,2024-02-04T09:15:49.376562,13,51.73,3
5003643,2024-02-04T11:22:47.927325,9,26.34,1
5029822,2024-02-06T13:10:23.811499,23,11.78,1
5035306,2024-02-04T02:47:19.637655,12,69.63,4
5042528,2024-02-07T21:34:11.129166,5,73.94,4
5044825,2024-02-10T16:34:58.769050,12,2.41,1
5054073,2024-02-07T02:33:14.725178,26,5.85,1
5073006,2024-02-07T19:55:03.258695,7,34.14,3
5084984,2024-02-10T04:53:59.941743,2,79.71,4
5088998,2024-02-06T23:09:02.811999,8,65.16,2
5142181,2024-02-03T01:45:40.250800,21,3.77,1
5147009,2024-02-09T23:31:55.145458,7,22.14,1
5152904,2024-02-06T23:45:00.212516,23,80.65,4
5154334,2024-02-04T04:02:19.811755,4,27.73,2
5156244,2024-02-07T14:44:03.270851,27,22.4,2
5179686,2024-02-07T20:00:53.895118,25,3.42,1
5202010,2024-02-07T19:32:51.675476,4,80.06,5
5215128,2024-02-07T11:21:41.253681,8,23.96,5
5217991,2024-02-01T11:35:30.290087,1,29.32,2
5227868,2024-02-01T01:28:21.127191,24,40.81,4
5235496,2024-02-04T23:44:02.796933,24,34.74,3
5252768,2024-02-04T08:54:06.649756,28,8.7,1
5258240,2024-02-09T17:30:54.825098,30,73.33,5
5261605,2024-02-04T21:45:00.979540,19,27.1,3
5281287,2024-02-07T23:45:36.187576,20,30.22,2
5286783,2024-02-07T10:48:35.768953,22,64.3,3
5287343,2024-02-08T09:42:48.039536,22,60.85,3
5291503,2024-02-07T21:21:33.212041,14,12.92,2
5293532,2024-02-06T22:23:58.933357,4,35.4,2
5293839,2024-02-08T14:52:53.612484,5,44.2,1
5314692,2024-02-03T08:49:22.885556,19,16.41,2
5317320,2024-02-07T01:46:41.084023,6,65.01,5
5321495,2024-02-04T02:14:07.641039,26,2.86,1
5321781,2024-02-06T20:03:10.986322,30,8.12,2
5329358,2024-02-04T08:16:16.576826,23,63.54,3
5330139,2024-02-09T16:00:57.630491,22,53.51,5
5339139,2024-02-04T19:38:31.819383,14,105.16,5
5340882,2024-02-09T04:17:52.164685,15,24.82,5
5351989,2024-02-01T17:56:42.724740,29,103.95,5
5370395,2024-02-06T23:03:24.274801,2,47.28,4
5404987,2024-02-04T07:24:55.411612,4,71.36,3
5411909,2024-02-07T01:26:27.165819,26,12.26,2
5415103,2024-02-04T07:52:42.989600,1,41.72,3
5426437,2024-02-05T11:57:19.303773,2,76.35,4
5427573,2024-02-07T13:20:41.390010,18,46.38,2
5435226,2024-02-05T16:42:16.234692,21,80.15,3
5438939,2024-02-04T19:51:09.008658,22,19.38,1
5442523,2024-02-07T04:30:07.962300,24,25.36,2
5445987,2024-02-01T21:15:30.510041,13,57.99,5
5447725,2024-02-07T10:32:42.943868,17,20.77,2
5449015,2024-02-09T11:43:40.200344,22,43.52,2
5457249,2024-02-06T23:37:59.047602,2,5.7,1
5457263,2024-02-07T17:12:49.144939,11,16.56,3
5465476,2024-02-01T21:14:51.610257,22,63.81,4
5466443,2024-02-05T03:40:20.644294,2,64.74,5
5482964,2024-02-08T11:04:50.941266,27,47.21,3
5504942,2024-02-07T22:48:02.378159,22,35.48,2
5519898,2024-02-06T09:15:41.107227,13,47.85,2
5527036,2024-02-09T09:54:35.235786,15,62.49,3
5528159,2024-02-08T05:56:00.006333,10,52.05,5
5536855,2024-02-07T19:38:56.681482,12,84.07,4
5545270,2024-02-06T02:35:38.202796,20,30.56,3
5570619,2024-02-10T18:11:19.141561,11,58.47,3
5570851,2024-02-09T15:17:33.617700,16,74.96,3
5587629,2024-02-04T18:08:29.009053,30,10.27,2
5590843,2024-02-01T09:33:57.914961,9,6.91,1
5595453,2024-02-02T07:41:50.203869,22,77.0,5
5598736,2024-02-07T13:45:50.087153,23,44.55,4
5602442,2024-02-08T01:12:34.754512,1,35.24,2
5604098,2024-02-04T10:53:07.937438,7,43.86,2
5605065,2024-02-07T11:55:55.577821,9,65.44,3
5610988,2024-02-04T02:28:31.405428,14,64.45,4
5620748,2024-02-08T00:52:18.477551,12,17.1,1
5628379,2024-02-09T11:33:13.173724,21,35.01,3
5644098,2024-02-06T05:49:04.532294,7,80.33,5
5645053,2024-02-01T10:40:34.090322,10,15.55,2
5668066,2024-02-10T04:35:09.877822,15,89.5,5
5677053,2024-02-07T02:29:38.258177,13,19.59,4
5681082,2024-02-09T17:58:12.479968,27,47.8,4
5737472,2024-02-10T00:46:28.348373,4,45.15,4
5748326,2024-02-05T11:40:27.006715,11,50.55,2
5749703,2024-02-07T11:49:55.252751,26,104.1,3
5761102,2024-02-06T07:19:46.409634,27,43.11,3
5762832,2024-02-04T03:30:46.327727,30,37.12,3
5785445,2024-02-03T03:55:45.918190,30,69.28,5
5792788,2024-02-07T00:10:19.889421,20,11.26,1
5800327,2024-02-04T01:39:02.557500,5,55.98,3
5822763,2024-02-05T08:24:36.237321,16,50.85,5
5842773,2024-02-05T17:15:51.001956,8,26.34,1
5846482,2024-02-10T22:43:42.716316,3,9.44,1
5846555,2024-02-03T11:13:26.170493,29,2.35,2
5853487,2024-02-05T16:26:01.891991,27,42.79,4
5863451,2024-02-07T05:27:04.413887,22,8.46,2
5880874,2024-02-04T12:02:21.568829,2,37.9,3
5891766,2024-02-09T12:50:52.339029,15,0.82,1
5902312,2024-02-04T17:45:25.386613,12,57.95,4
5938786,2024-02-05T09:29:51.685351,23,13.12,2
5959779,2024-02-01T14:17:14.513059,5,36.76,1
5968364,2024-02-01T00:50:41.302722,1,59.41,3
5978442,2024-02-01T01:03:40.841271,16,0.51,1
5987009,2024-02-06T16:43:13.509211,11,55.99,4
5990276,2024-02-10T10:01:16.731371,22,5.43,2
5992398,2024-02-10T17:48:17.111559,21,28.78,2
6005587,2024-02-07T19:50:21.238728,5,113.81,5
6024693,2024-02-04T16:18:48.569637,13,53.09,4
6027314,2024-02-03T13:12:49.410405,13,31.5,2
6029699,2024-02-09T11:31:36.080617,30,29.93,2
6043796,2024-02-04T02:44:22.103808,22,62.38,4
6049813,2024-02-09T21:14:09.735652,30,62.4,3
6060633,2024-02-07T00:51:42.537411,6,61.39,3
6072579,2024-02-10T08:33:01.495486,22,62.34,5
6078255,2024-02-03T07:17:38.806132,10,57.32,4
6078658,2024-02-01T21:37:40.889099,23,18.78,4
6088315,2024-02-08T05:02:43.430143,18,21.72,1
6091450,2024-02-01T14:14:44.409189,16,32.91,4
6113838,2024-02-07T09:47:42.943702,10,11.4,1
6115253,2024-02-04T22:53:04.020365,14,61.56,4
6119465,2024-02-04T15:50:42.868091,15,38.85,3
6134796,2024-02-03T00:42:40.327415,9,40.25,1
6140149,2024-02-06T16:57:40.246938,20,29.75,5
6145959,2024-02-09T11:51:44.408607,14,48.67,4
6153453,2024-02-06T06:14:13.428058,6,35.12,1
6156731,2024-02-09T13:10:16.273124,24,38.61,3
6160667,2024-02-07T08:00:42.297699,22,66.27,5
6163880,2024-02-07T11:53:32.942611,25,29.25,1
6188068,2024-02-01T22:55:55.103894,17,39.9,3
6188715,2024-02-10T20:36:59.828102,4,26.07,3
6192490,2024-02-05T09:31:50.737566,11,30.59,3
6196819,2024-02-09T02:28:03.479455,28,22.57,4
6203298,2024-02-03T11:02:37.841772,28,16.13,3
6213467,2024-02-06T07:16:19.915784,23,69.81,4
6231243,2024-02-01T18:37:28.254470,10,65.54,4
6231507,2024-02-07T22:30:24.733722,4,61.41,4
6248862,2024-02-10T03:04:40.100557,3,11.26,1
6251991,2024-02-07T21:59:23.077307,22,4.56,1
6257449,2024-02-09T05:13:32.890329,5,12.54,2
6288948,2024-02-05T11:24:20.856527,18,62.46,3
6293390,2024-02-08T18:03:45.596621,28,48.25,3
6300376,2024-02-10T06:13:59.439862,25,28.08,2
6309155,2024-02-04T02:45:52.541268,14,81.62,3
6309622,2024-02-05T07:30:15.118611,6,46.64,3
6310032,2024-02-07T16:10:42.279181,1,23.56,1
6322135,2024-02-01T21:08:16.802563,15,6.91,1
6342756,2024-02-01T07:46:51.698621,14,94.54,5
6348620,2024-02-06T22:17:36.958079,17,9.49,3
6354214,2024-02-07T10:05:36.487707,13,26.93,3
6355340,2024-02-08T11:29:28.314072,8,89.53,3
6361057,2024-02-07T11:57:29.014269,6,20.73,2
6370469,2024-02-01T21:12:56.572637,14,55.33,3
6373694,2024-02-05T08:22:47.559545,29,21.06,3
6384677,2024-02-03T17:07:04.712618,30,35.95,2
6397117,2024-02-03T05:46:57.493336,13,22.8,1
6411101,2024-02-06T00:46:17.884192,22,15.34,2
6415542,2024-02-07T17:21:54.675663,18,28.8,2
6427136,2024-02-09T16:06:34.418076,22,62.17,4
6428879,2024-02-04T17:25:05.395291,6,55.68,4
6431361,2024-02-10T10:19:47.325819,14,5.43,1
6434120,2024-02-06T09:39:26.263691,13,4.56,1
6434174,2024-02-04T11:36:45.333915,12,42.44,2
6437496,2024-02-06T17:49:12.884319,19,15.87,2
6437565,2024-02-01T02:17:51.753899,13,16.98,2
6452234,2024-02-09T19:44:15.186025,30,57.12,4
6453285,2024-02-09T08:14:28.689950,3,35.55,4
6455813,2024-02-04T16:34:57.277714,1,58.8,4
6467238,2024-02-04T08:52:52.335271,14,22.14,1
6468580,2024-02-09T07:43:51.568995,5,20.73,1
6475891,2024-02-05T19:17:56.195467,18,29.28,2
6480126,2024-02-07T05:00:19.258307,19,39.85,2
6490325,2024-02-07T10:14:54.156160,19,4.78,2
6494485,2024-02-07T22:12:44.392655,13,51.8,2
6509263,2024-02-04T06:29:41.425810,1,68.53,5
6513145,2024-02-07T22:21:19.670101,29,75.97,4
6523683,2024-02-01T15:46:29.715391,19,24.51,3
6530464,2024-02-09T13:24:17.080224,12,48.88,5
6543478,2024-02-08T03:58:34.103061,1,35.99,2
6543502,2024-02-08T23:07:50.465355,30,47.29,4
6548811,2024-02-09T02:52:36.558760,30,18.85,1
6555014,2024-02-10T22:04:07.646297,13,79.66,5
6564318,2024-02-05T22:25:16.669672,28,100.97,4
6574069,2024-02-09T00:53:42.966778,26,34.26,2
6576622,2024-02-09T05:02:43.765166,17,18.85,1
6583710,2024-02-10T14:28:47.190558,7,43.15,3
6598343,2024-02-06T13:40:25.138489,11,65.37,4
6607151,2024-02-07T00:20:47.141879,11,7.32,1
6614437,2024-02-06T05:48:55.765487,3,27.71,2
6616724,2024-02-04T09:20:54.443174,25,64.56,5
6619496,2024-02-04T10:39:20.294409,9,102.9,5
6631418,2024-02-06T20:15:18.862115,9,8.34,3
6645006,2024-02-05T18:26:15.482438,13,66.88,4
6647972,2024-02-08T18:17:06.554572,1,54.25,4
6656701,2024-02-06T14:21:02.246220,17,79.99,4
6669530,2024-02-06T08:06:20.324936,25,34.26,5
6695291,2024-02-07T19:01:27.010530,26,43.69,3
6696662,2024-02-04T17:36:55.457687,1,8.55,1
6724964,2024-02-07T06:42:01.668216,26,69.52,5
6729953,2024-02-01T01:40:15.680582,27,14.76,2
6746735,2024-02-08T02:39:10.007740,20,67.68,4
6765553,2024-02-06T02:37:02.325346,4,6.46,1
6775922,2024-02-03T11:11:38.658578,3,1.21,1
6776122,2024-02-09T13:22:09.643773,20,46.33,3
6782211,2024-02-03T03:51:48.350291,7,34.55,1
6785259,2024-02-06T00:15:24.810607,11,86.74,3
6790722,2024-02-05T11:12:26.273991,17,92.43,5
6810724,2024-02-04T18:44:15.855250,25,39.79,4
6814225,2024-02-07T09:05:45.745478,3,76.62,5
6820693,2024-02-09T10:19:36.344656,11,54.49,3
6823752,2024-02-09T16:32:48.850636,10,16.67,3
6832648,2024-02-10T02:52:20.271799,28,50.43,3
6833356,2024-02-09T06:24:22.591565,28,40.25,2
6835207,2024-02-01T05:43:55.934345,19,48.82,4
6866474,2024-02-03T15:43:44.704335,16,104.01,5
6878506,2024-02-04T21:02:18.971210,22,17.6,2
6880254,2024-02-06T23:59:39.314803,15,51.61,2
6895691,2024-02-01T08:37:37.059699,24,11.4,1
6903692,2024-02-01T05:22:45.499395,1,2.9,1
6931125,2024-02-09T19:29:09.778091,6,78.38,4
6936887,2024-02-06T08:52:57.027944,30,27.57,2
6940325,2024-02-07T06:08:14.687780,5,48.09,4
6958775,2024-02-07T10:08:27.324144,4,63.39,4
6964021,2024-02-04T21:20:13.569758,28,15.08,1
6979423,2024-02-10T02:53:49.360338,22,80.29,5
6996205,2024-02-03T06:55:31.576267,27,30.66,2
7008106,2024-02-03T19:44:30.255543,15,3.28,1
7009557,2024-02-01T18:06:18.986256,5,94.18,3
7037501,2024-02-10T23:15:24.429938,4,92.64,5
7043134,2024-02-09T01:21:52.952159,21,53.47,4
7070614,2024-02-06T16:38:13.685102,5,8.78,1
7073939,2024-02-04T05:09:02.617109,17,26.64,2
7086106,2024-02-01T23:53:02.528857,22,42.33,3
7086383,2024-02-10T08:01:26.609766,4,34.13,3
7088201,2024-02-06T11:00:20.825058,8,19.59,2
7089051,2024-02-09T21:57:55.957164,3,13.03,2
7101146,2024-02-06T15:15:16.189316,13,81.26,3
7107849,2024-02-09T11:17:30.070261,7,16.14,1
7108729,2024-02-07T09:45:40.998640,30,17.01,3
7116187,2024-02-06T13:39:18.507082,23,51.2,4
7129141,2024-02-03T06:59:07.735271,1,45.86,4
7131931,2024-02-07T22:47:06.409305,17,20.51,3
7141601,2024-02-04T15:06:56.370016,28,4.56,1
7151781,2024-02-07T14:13:53.472310,24,95.83,5
7156285,2024-02-09T01:48:47.409911,2,15.88,1
7177635,2024-02-04T01:40:29.827910,5,36.9,1
7195364,2024-02-03T07:54:56.128217,30,116.8,5
7226886,2024-02-04T18:49:05.505827,19,98.27,5
7234334,2024-02-06T22:09:46.722797,1,38.55,3
7235012,2024-02-01T08:50:52.725377,22,45.95,1
7238814,2024-02-07T18:25:20.438422,4,44.53,3
7250977,2024-02-04T07:28:03.033904,24,34.04,3
7258204,2024-02-01T09:28:09.252749,27,49.15,5
7270978,2024-02-07T10:09:36.260255,11,107.17,4
7300883,2024-02-08T04:37:42.316429,18,11.31,1
7312618,2024-02-10T16:29:36.025595,12,47.07,2
7313016,2024-02-06T01:28:03.938078,5,88.73,4
7314191,2024-02-10T17:13:27.856314,26,23.45,3
7320839,2024-02-04T10:07:11.743381,14,58.85,3
7321298,2024-02-07T19:31:39.460492,9,44.2,1
7340374,2024-02-06T23:23:23.366665,11,65.7,4
7340837,2024-02-09T03:38:39.012267,27,98.64,5
7373820,2024-02-04T01:50:33.566481,8,56.67,4
7378774,2024-02-07T16:13:30.824405,6,46.43,5
7390514,2024-02-08T09:08:03.151031,7,37.91,2
7409013,2024-02-01T11:21:30.741061,16,50.6,2
7418096,2024-02-05T01:25:06.350542,1,37.69,2
7437946,2024-02-04T15:31:21.529142,28,40.33,3
7440623,2024-02-09T00:06:07.647208,5,21.97,5
7447844,2024-02-04T13:52:28.914470,27,30.08,3
7459566,2024-02-05T17:15:27.185040,17,87.57,4
7464992,2024-02-06T19:50:01.373953,7,5.76,1
7472038,2024-02-04T11:05:34.772440,5,78.2,4
7477474,2024-02-07T05:16:10.954329,26,64.4,3
7481618,2024-02-07T21:13:37.151082,7,76.91,5
7483102,2024-02-02T07:55:13.399686,29,92.3,5
7495256,2024-02-03T05:52:07.211234,17,37.04,3
7503312,2024-02-04T11:20:53.620871,25,21.13,3
7512560,2024-02-04T03:53:10.060853,16,37.76,3
7549539,2024-02-04T02:23:19.399616,16,9.99,2
7558174,2024-02-07T09:25:54.170017,5,15.27,3
7561471,2024-02-09T08:20:24.961321,23,64.47,5
7575494,2024-02-04T01:22:51.949008,17,14.7,2
7576334,2024-02-04T09:24:12.929384,21,3.66,1
7580595,2024-02-06T16:59:35.109061,10,78.77,4
7581626,2024-02-05T10:24:34.143106,1,4.29,1
7583233,2024-02-06T09:06:22.334919,17,21.92,2
7608790,2024-02-06T15:10:38.965982,29,114.97,5
7609044,2024-02-09T09:37:45.416937,8,35.36,4
7618678,2024-02-06T08:52:22.038729,26,31.92,2
7647929,2024-02-09T01:42:39.335160,25,49.14,3
7650336,2024-02-04T18:01:50.421000,27,45.87,4
7660498,2024-02-06T05:53:33.188377,13,15.44,1
7662778,2024-02-03T11:00:45.367873,7,66.7,5
7678362,2024-02-06T19:07:42.824878,20,24.96,3
7680414,2024-02-07T13:45:23.212060,2,40.9,2
7699156,2024-02-01T22:21:49.019537,23,21.43,3
7707872,2024-02-06T16:59:33.243241,22,74.11,3
7723805,2024-02-05T21:32:41.340251,11,21.88,2
7724955,2024-02-01T20:45:54.077713,10,46.93,5
7730584,2024-02-09T04:13:15.943871,16,36.59,4
7743123,2024-02-10T23:10:18.110503,8,63.24,5
7744504,2024-02-04T05:04:03.279177,12,52.9,5
7745908,2024-02-04T22:02:36.002068,10,61.6,5
7756938,2024-02-07T06:52:28.227913,3,56.36,5
7784116,2024-02-09T14:30:06.898485,29,87.68,5
7790508,2024-02-10T16:50:11.667901,27,40.98,4
7791030,2024-02-01T16:48:50.426453,23,33.48,2
7796221,2024-02-04T02:28:54.120589,12,59.33,5
7798535,2024-02-09T03:52:07.569387,9,9.26,1
7801049,2024-02-09T08:51:18.492772,10,45.66,4
7809689,2024-02-10T07:08:48.629914,12,89.0,4
7813714,2024-02-06T22:23:08.954109,17,80.93,5
7839908,2024-02-07T00:51:29.335608,6,59.57,4
7846458,2024-02-04T17:42:51.242498,22,6.51,2
7851915,2024-02-05T00:02:59.085742,2,46.7,3
7857783,2024-02-07T06:51:24.129561,25,96.24,5
7860005,2024-02-10T06:42:43.462599,9,2.46,1
7866074,2024-02-10T22:44:02.677779,30,53.2,4
7868700,2024-02-09T20:00:30.471782,18,115.43,5
7875165,2024-02-01T08:18:22.405301,21,116.64,5
7880671,2024-02-04T15:39:37.350608,19,67.0,3
7889398,2024-02-04T08:31:40.283471,26,2.46,1
7890200,2024-02-04T10:03:40.725501,20,144.79,5
7913545,2024-02-07T01:19:55.641067,26,13.5,2
7916151,2024-02-04T14:38:02.609181,14,45.8,4
7927044,2024-02-04T06:08:12.482780,24,26.81,3
7927500,2024-02-04T23:48:37.144077,4,67.11,3
7930089,2024-02-04T11:11:11.809232,24,28.26,2
7933267,2024-02-04T08:10:19.127628,19,23.79,4
7939531,2024-02-01T04:15:15.349901,4,42.11,5
7942229,2024-02-04T19:00:32.828794,13,71.71,4
7959969,2024-02-01T05:16:40.460697,11,64.35,4
7969821,2024-02-09T12:11:46.820945,12,58.22,3
7987602,2024-02-03T21:20:28.814622,26,30.64,3
8005520,2024-02-10T04:11:19.922225,25,60.06,3
8007195,2024-02-06T03:44:30.190534,3,44.38,2
8013052,2024-02-09T19:55:16.075230,24,36.76,1
8031382,2024-02-06T10:54:48.987047,28,12.55,1
8041659,2024-02-06T14:12:37.459189,20,33.86,3
8044324,2024-02-01T05:37:51.321880,3,27.02,2
8051180,2024-02-04T20:23:22.626617,28,21.72,1
8054701,2024-02-07T23:50:23.731828,9,7.94,1
8065963,2024-02-10T01:39:58.379764,27,40.61,2
8067357,2024-02-09T08:57:49.133435,26,66.64,4
8078583,2024-02-10T17:07:17.225759,2,35.36,1
8079300,2024-02-05T21:05:45.117912,20,11.4,1
8091030,2024-02-04T15:55:06.138515,19,20.23,3
8095840,2024-02-10T17:34:15.056587,13,2.25,1
8100479,2024-02-04T15:30:01.638740,8,69.27,3
8113361,2024-02-06T18:44:36.183476,11,28.5,1
8120238,2024-02-06T09:29:00.773024,28,73.9,4
8130398,2024-02-04T11:13:53.383135,16,16.97,2
8131685,2024-02-01T13:22:51.292480,17,5.7,1
8132118,2024-02-04T21:45:06.230895,19,44.0,2
8143216,2024-02-04T06:41:33.648141,6,23.63,2
8143748,2024-02-10T03:20:35.104572,29,40.35,5
8152150,2024-02-07T00:55:44.154971,13,61.69,5
8159858,2024-02-03T17:31:33.850519,16,45.59,3
8174119,2024-02-04T20:42:56.412810,23,74.48,5
8184338,2024-02-07T20:13:41.940062,30,37.5,4
8189902,2024-02-04T13:47:49.626318,26,70.36,5
8203314,2024-02-09T06:25:21.437832,4,35.34,2
8205197,2024-02-09T18:11:56.248908,12,55.11,5
8209370,2024-02-10T11:56:23.322603,28,19.5,3
8215392,2024-02-07T20:08:24.142476,5,25.74,2
8222865,2024-02-07T14:38:54.193285,21,53.08,3
8226206,2024-02-06T22:29:38.750805,30,22.8,3
8230567,2024-02-04T21:30:08.692797,24,18.31,3
8238064,2024-02-01T23:29:24.785979,4,7.74,1
8238306,2024-02-04T04:42:36.022738,17,57.77,2
8245467,2024-02-05T04:50:29.196942,15,37.68,4
8247556,2024-02-06T17:16:13.063770,7,65.13,5
8275451,2024-02-06T13:39:32.304608,30,35.26,2
8281890,2024-02-09T13:42:44.514270,29,86.53,4
8292222,2024-02-09T22:02:31.064793,21,57.46,4
8327523,2024-02-06T20:13:16.787921,28,10.17,2
8329765,2024-02-07T05:57:30.968102,2,33.8,3
8335022,2024-02-04T20:38:38.777022,15,53.17,4
8343926,2024-02-07T02:45:29.047019,8,60.95,4
8349227,2024-02-04T21:33:11.332978,18,70.41,4
8409384,2024-02-01T04:51:35.925289,30,57.85,4
8424024,2024-02-04T21:49:08.366307,30,66.19,4
8436338,2024-02-06T07:24:33.411584,20,69.86,4
8442875,2024-02-07T00:43:09.400369,27,63.61,4
8463131,2024-02-05T05:41:47.458696,28,29.33,2
8464076,2024-02-10T20:08:39.772151,13,69.86,5
8477702,2024-02-06T04:32:06.035454,7,11.23,2
8482968,2024-02-04T18:15:19.570828,9,64.33,4
8507262,2024-02-05T08:17:26.765361,29,35.36,1
8507632,2024-02-07T23:44:45.706668,5,67.34,4
8512815,2024-02-07T17:55:11.863022,22,56.82,4
8518608,2024-02-01T16:40:27.992609,8,16.39,2
8520888,2024-02-04T20:58:26.109177,8,92.29,5
8569694,2024-02-09T21:22:56.268379,29,8.76,2
8572281,2024-02-07T22:26:30.082788,24,55.25,4
8575387,2024-02-06T19:10:36.712966,2,55.77,3
8577311,2024-02-07T19:12:57.043569,5,9.26,1
8597507,2024-02-06T07:45:48.006362,16,21.8,3
8601965,2024-02-09T03:36:03.769956,4,11.58,1
8649212,2024-02-06T05:26:33.799647,23,55.98,2
8665604,2024-02-04T15:34:20.254150,20,27.89,2
8670821,2024-02-03T13:30:50.768122,22,10.99,3
8693838,2024-02-09T12:16:14.446434,19,50.97,2
8714640,2024-02-03T04:41:39.439267,9,53.37,3
8725125,2024-02-06T08:52:06.219378,21,65.26,4
8725562,2024-02-01T16:22:47.134543,2,29.45,1
8727219,2024-02-04T02:05:38.368206,27,21.45,2
8731366,2024-02-03T11:31:40.046196,24,12.4,2
8735454,2024-02-09T13:04:22.469541,28,82.13,4
8742774,2024-02-06T08:40:33.767722,29,33.06,3
8760097,2024-02-01T05:04:56.949180,20,15.92,4
8760940,2024-02-04T11:02:32.854636,11,33.56,2
8761077,2024-02-04T21:17:46.614356,30,15.88,1
8762043,2024-02-05T03:50:55.306915,12,24.23,3
8769404,2024-02-06T23:55:11.266347,17,44.32,2
8779389,2024-02-06T17:12:19.110919,7,67.25,3
8783402,2024-02-04T12:23:56.338223,18,43.9,3
8821283,2024-02-04T21:08:47.353193,5,37.57,3
8833313,2024-02-07T13:55:27.885537,6,3.42,1
8846636,2024-02-06T05:00:08.436057,27,87.11,5
8853235,2024-02-04T16:06:25.795832,16,27.96,3
8892678,2024-02-06T01:29:54.536812,12,54.05,4
8901213,2024-02-09T04:49:51.787817,17,79.78,4
8916079,2024-02-07T23:27:37.680243,14,3.84,1
8916685,2024-02-06T07:48:56.199063,14,19.21,3
8943225,2024-02-09T19:21:42.264882,7,3.66,1
8944085,2024-02-04T22:46:47.044151,7,45.24,3
8982244,2024-02-03T13:34:10.369506,7,18.62,2
8983622,2024-02-03T10:00:38.300731,15,8.78,1
8999339,2024-02-04T15:45:05.516349,2,34.55,1
9005966,2024-02-09T14:20:57.119979,24,33.24,3
9034567,2024-02-06T03:01:36.393070,4,3.42,1
9035673,2024-02-08T22:56:17.081059,24,38.72,3
9040627,2024-02-06T22:41:38.742851,21,36.05,2
9073200,2024-02-07T13:24:13.777703,3,15.88,1
9084657,2024-02-09T15:38:31.097764,30,62.72,5
9088371,2024-02-10T08:17:01.426463,7,43.1,2
9092330,2024-02-01T15:15:51.311683,13,22.77,2
9102665,2024-02-08T03:54:06.238636,7,2.86,1
9120524,2024-02-09T16:51:13.223478,18,34.05,2
9132674,2024-02-05T08:29:16.837721,5,11.7,1
9138242,2024-02-10T04:22:18.613232,4,51.42,4
9139906,2024-02-09T12:33:19.750007,4,98.1,4
9157792,2024-02-04T19:39:00.188872,9,28.5,1
9179702,2024-02-07T11:25:36.860830,10,12.92,1
9187308,2024-02-03T18:28:29.813439,16,32.76,1
9205346,2024-02-05T00:41:11.101724,13,52.54,4
9209655,2024-02-05T03:38:24.244852,29,47.18,4
9210128,2024-02-03T09:45:56.976845,7,88.09,5
9210352,2024-02-08T11:19:00.211150,4,18.53,2
9221016,2024-02-10T19:08:57.230537,22,5.49,1
9229455,2024-02-07T13:43:17.018187,15,89.23,5
9232908,2024-02-01T20:09:50.453872,29,55.69,3
9256232,2024-02-06T11:51:20.494166,14,57.09,2
9265485,2024-02-04T23:16:53.383445,13,38.46,2
9265638,2024-02-10T16:11:05.286285,27,1.21,1
9265786,2024-02-04T13:49:02.597581,24,55.61,3
9267742,2024-02-06T06:45:15.779272,3,80.47,4
9273705,2024-02-07T08:34:08.552690,27,7.54,1
9279717,2024-02-10T16:27:13.867649,14,35.69,3
9285934,2024-02-03T06:11:59.112999,5,15.37,3
9296097,2024-02-07T08:31:24.697602,24,45.46,3
9297443,2024-02-07T07:45:01.462303,17,9.35,2
9301419,2024-02-10T05:45:56.511970,18,71.56,5
9303631,2024-02-07T21:39:25.270555,14,78.68,5
