order_id,product_id,quantity,unit_price,line_total
3159736,7,2,3.86,7.72
3159736,31,5,1.83,9.15
3159736,36,5,8.84,44.2
3170943,13,4,6.91,27.64
3181086,5,2,5.38,10.76
3181086,13,3,6.91,20.73
3181086,21,4,5.7,22.8
3181086,26,1,2.25,2.25
3181086,28,3,3.77,11.31
3183519,8,3,7.74,23.22
3183519,24,5,3.97,19.85
3183519,25,4,2.51,10.04
3183519,36,1,8.84,8.84
3193272,20,4,1.92,7.68
3213555,20,4,1.92,7.68
3219983,5,3,5.38,16.14
3219983,11,5,5.63,28.15
3219983,35,1,9.26,9.26
3220660,28,2,3.77,7.54
3230934,22,4,1.21,4.84
3239520,5,2,5.38,10.76
3239520,13,5,6.91,34.55
3244294,20,4,1.92,7.68
3244294,27,3,1.71,5.13
3244294,32,2,2.41,4.82
3274288,12,3,8.78,26.34
3274288,21,2,5.7,11.4
3274288,32,4,2.41,9.64
3278633,19,1,2.9,2.9
3297328,1,1,8.05,8.05
3297328,4,3,5.89,17.67
3297328,30,1,1.14,1.14
3297328,34,4,7.1,28.4
3306591,8,2,7.74,15.48
3306591,17,3,5.43,16.29
3306591,26,2,2.25,4.5
3313977,15,1,5.56,5.56
3314665,21,5,5.7,28.5
3314665,26,2,2.25,4.5
3317587,7,1,3.86,3.86
3317587,12,4,8.78,35.12
3317587,24,4,3.97,15.88
3328233,5,1,5.38,5.38
3328233,9,2,9.19,18.38
3328233,15,3,5.56,16.68
3328233,27,2,1.71,3.42
3329249,2,3,0.51,1.53
3329249,6,3,0.82,2.46
3329249,16,3,5.85,17.55
3329249,21,3,5.7,17.1
3329249,30,2,1.14,2.28
3343577,2,3,0.51,1.53
3343577,14,1,8.19,8.19
3343577,22,5,1.21,6.05
3343577,30,5,1.14,5.7
3367609,19,2,2.9,5.8
3375857,18,4,6.46,25.84
3375857,27,1,1.71,1.71
3387870,15,1,5.56,5.56
3387870,26,5,2.25,11.25
3388074,18,3,6.46,19.38
3388074,19,5,2.9,14.5
3388074,26,5,2.25,11.25
3388074,31,1,1.83,1.83
3392952,36,5,8.84,44.2
3400091,22,1,1.21,1.21
3400091,24,1,3.97,3.97
3400091,34,5,7.1,35.5
3400091,35,5,9.26,46.3
3400091,36,2,8.84,17.68
3402347,14,4,8.19,32.76
3402347,17,5,5.43,27.15
3402347,24,2,3.97,7.94
3402347,36,1,8.84,8.84
3404357,4,5,5.89,29.45
3404357,7,4,3.86,15.44
3404357,32,1,2.41,2.41
3404816,15,4,5.56,22.24
3404816,24,2,3.97,7.94
3447362,22,3,1.21,3.63
3447362,24,5,3.97,19.85
3453594,15,3,5.56,16.68
3453594,33,5,5.52,27.6
3456276,25,3,2.51,7.53
3460984,6,2,0.82,1.64
3460984,10,1,1.43,1.43
3460984,20,3,1.92,5.76
3460984,21,1,5.7,5.7
3460984,24,5,3.97,19.85
3488322,16,1,5.85,5.85
3488322,18,2,6.46,12.92
3488322,35,2,9.26,18.52
3491532,16,4,5.85,23.4
3491532,19,4,2.9,11.6
3491532,20,4,1.92,7.68
3492784,6,2,0.82,1.64
3492784,21,2,5.7,11.4
3498365,1,5,8.05,40.25
3498365,15,5,5.56,27.8
3498365,30,4,1.14,4.56
3498365,33,1,5.52,5.52
3502581,32,2,2.41,4.82
3510055,4,4,5.89,23.56
3510055,12,4,8.78,35.12
3516206,6,3,0.82,2.46
3516206,11,1,5.63,5.63
3516206,19,3,2.9,8.7
3516206,21,5,5.7,28.5
3527778,2,3,0.51,1.53
3527778,11,4,5.63,22.52
3533502,2,2,0.51,1.02
3533502,3,5,7.38,36.9
3533502,8,4,7.74,30.96
3533502,18,5,6.46,32.3
3533502,32,4,2.41,9.64
3549260,11,4,5.63,22.52
3554657,8,4,7.74,30.96
3554657,20,2,1.92,3.84
3554657,21,3,5.7,17.1
3554657,23,2,5.7,11.4
3565212,31,3,1.83,5.49
3568206,2,4,0.51,2.04
3568206,3,2,7.38,14.76
3568206,9,4,9.19,36.76
3568206,22,1,1.21,1.21
3569297,6,2,0.82,1.64
3569297,16,2,5.85,11.7
3569297,23,3,5.7,17.1
3569297,32,3,2.41,7.23
3569740,27,1,1.71,1.71
3571421,3,5,7.38,36.9
3572301,36,4,8.84,35.36
3572668,22,3,1.21,3.63
3588288,29,4,4.72,18.88
3589046,8,2,7.74,15.48
3589046,21,1,5.7,5.7
3589046,33,2,5.52,11.04
3625565,3,3,7.38,22.14
3625565,8,2,7.74,15.48
3625565,24,4,3.97,15.88
3628004,2,5,0.51,2.55
3630345,3,4,7.38,29.52
3630345,7,3,3.86,11.58
3630345,32,5,2.41,12.05
3630345,35,1,9.26,9.26
3632712,21,1,5.7,5.7
3632712,34,3,7.1,21.3
3634265,16,1,5.85,5.85
3642131,23,4,5.7,22.8
3642131,33,4,5.52,22.08
3646438,5,5,5.38,26.9
3646438,7,5,3.86,19.3
3646438,8,5,7.74,38.7
3646438,14,3,8.19,24.57
3646438,24,2,3.97,7.94
3672023,1,2,8.05,16.1
3672023,2,4,0.51,2.04
3672023,17,1,5.43,5.43
3680581,15,3,5.56,16.68
3680581,26,2,2.25,4.5
3697828,11,5,5.63,28.15
3697828,19,3,2.9,8.7
3697828,32,5,2.41,12.05
3697828,34,2,7.1,14.2
3709174,11,2,5.63,11.26
3709174,21,5,5.7,28.5
3714136,3,2,7.38,14.76
3714136,6,4,0.82,3.28
3714136,17,4,5.43,21.72
3714136,27,3,1.71,5.13
3714136,29,5,4.72,23.6
3714448,2,5,0.51,2.55
3733605,8,4,7.74,30.96
3733605,15,5,5.56,27.8
3733605,36,4,8.84,35.36
3749302,4,3,5.89,17.67
3749302,21,2,5.7,11.4
3749302,32,4,2.41,9.64
3749302,34,5,7.1,35.5
3769762,8,2,7.74,15.48
3769762,13,3,6.91,20.73
3769762,27,4,1.71,6.84
3769762,32,2,2.41,4.82
3769762,36,3,8.84,26.52
3772702,20,3,1.92,5.76
3772702,33,4,5.52,22.08
3772702,35,2,9.26,18.52
3793461,26,5,2.25,11.25
3812649,28,5,3.77,18.85
3812938,12,4,8.78,35.12
3812938,25,1,2.51,2.51
3824154,1,1,8.05,8.05
3824154,7,5,3.86,19.3
3824154,13,3,6.91,20.73
3824154,36,5,8.84,44.2
3825133,7,3,3.86,11.58
3825133,25,5,2.51,12.55
3825133,30,5,1.14,5.7
3825133,33,4,5.52,22.08
3825133,36,2,8.84,17.68
3841384,17,5,5.43,27.15
3841384,23,1,5.7,5.7
3851941,1,3,8.05,24.15
3851941,3,4,7.38,29.52
3851941,11,2,5.63,11.26
3853225,7,4,3.86,15.44
3853225,9,2,9.19,18.38
3853225,24,3,3.97,11.91
3853225,25,3,2.51,7.53
3863889,9,4,9.19,36.76
3863889,16,1,5.85,5.85
3863889,23,5,5.7,28.5
3867126,7,4,3.86,15.44
3867126,10,2,1.43,2.86
3868474,7,2,3.86,7.72
3868474,13,1,6.91,6.91
3868474,27,1,1.71,1.71
3870441,5,3,5.38,16.14
3870441,8,1,7.74,7.74
3870441,24,1,3.97,3.97
3870441,33,0,5.52,0.0
3897315,20,4,1.92,7.68
3904602,3,1,7.38,7.38
3904602,5,3,5.38,16.14
3904602,10,2,1.43,2.86
3905053,5,5,5.38,26.9
3905053,16,1,5.85,5.85
3905053,26,2,2.25,4.5
3911364,1,3,8.05,24.15
3911364,27,5,1.71,8.55
3911364,29,1,4.72,4.72
3911364,32,1,2.41,2.41
3911364,36,2,8.84,17.68
3918250,7,4,3.86,15.44
3918250,16,5,5.85,29.25
3918250,20,4,1.92,7.68
3918250,32,5,2.41,12.05
3918250,36,3,8.84,26.52
3919501,2,1,0.51,0.51
3919501,12,3,8.78,26.34
3919501,27,3,1.71,5.13
3925180,22,2,1.21,2.42
3927663,20,5,1.92,9.6
3940702,13,5,6.91,34.55
3940702,15,4,5.56,22.24
3940702,26,3,2.25,6.75
3976417,11,1,5.63,5.63
3977514,1,4,8.05,32.2
3977514,4,4,5.89,23.56
3977514,8,5,7.74,38.7
3977514,26,2,2.25,4.5
3978231,9,2,9.19,18.38
3978231,13,4,6.91,27.64
3978231,21,4,5.7,22.8
3978231,23,2,5.7,11.4
3978231,26,5,2.25,11.25
3992173,16,4,5.85,23.4
3992173,22,2,1.21,2.42
3992173,26,4,2.25,9.0
3992173,29,5,4.72,23.6
3999230,7,3,3.86,11.58
3999230,22,5,1.21,6.05
4016776,21,3,5.7,17.1
4016776,26,5,2.25,11.25
4028208,10,2,1.43,2.86
4031885,5,1,5.38,5.38
4031885,8,3,7.74,23.22
4031885,11,4,5.63,22.52
4031885,22,4,1.21,4.84
4040162,5,5,5.38,26.9
4040162,17,2,5.43,10.86
4040162,18,1,6.46,6.46
4042251,5,1,5.38,5.38
4042251,11,2,5.63,11.26
4042251,18,2,6.46,12.92
4062278,23,3,5.7,17.1
4062278,34,3,7.1,21.3
4070541,2,1,0.51,0.51
4076362,4,2,5.89,11.78
4076362,12,3,8.78,26.34
4076362,27,4,1.71,6.84
4076362,34,5,7.1,35.5
4089145,10,1,1.43,1.43
4096586,2,3,0.51,1.53
4096586,7,5,3.86,19.3
4096586,14,1,8.19,8.19
4096586,17,1,5.43,5.43
4096586,26,4,2.25,9.0
4097006,32,2,2.41,4.82
4100221,9,4,9.19,36.76
4105296,3,1,7.38,7.38
4105296,9,2,9.19,18.38
4105296,17,2,5.43,10.86
4114608,4,5,5.89,29.45
4114608,25,2,2.51,5.02
4114608,36,1,8.84,8.84
4117163,20,2,1.92,3.84
4122319,7,1,3.86,3.86
4122319,20,1,1.92,1.92
4122319,35,2,9.26,18.52
4148485,16,5,5.85,29.25
4148485,17,2,5.43,10.86
4148485,20,3,1.92,5.76
4148485,33,5,5.52,27.6
4152142,6,4,0.82,3.28
4152142,11,1,5.63,5.63
4152142,16,3,5.85,17.55
4152142,32,5,2.41,12.05
4153647,6,4,0.82,3.28
4176569,16,4,5.85,23.4
4183905,14,3,8.19,24.57
4183905,23,2,5.7,11.4
4192433,18,5,6.46,32.3
4192433,22,3,1.21,3.63
4196717,6,3,0.82,2.46
4231556,2,4,0.51,2.04
4231556,7,1,3.86,3.86
4231556,12,4,8.78,35.12
4231556,17,4,5.43,21.72
4240786,13,5,6.91,34.55
4247401,2,2,0.51,1.02
4247401,12,3,8.78,26.34
4247401,24,5,3.97,19.85
4247401,27,4,1.71,6.84
4247401,32,2,2.41,4.82
4255804,6,1,0.82,0.82
4255804,22,2,1.21,2.42
4255804,30,2,1.14,2.28
4255804,32,2,2.41,4.82
4263228,3,1,7.38,7.38
4263228,7,4,3.86,15.44
4263228,32,5,2.41,12.05
4265607,31,1,1.83,1.83
4265607,33,5,5.52,27.6
4271136,13,4,6.91,27.64
4271136,20,2,1.92,3.84
4302269,23,5,5.7,28.5
4302269,35,1,9.26,9.26
4311998,6,2,0.82,1.64
4311998,13,5,6.91,34.55
4311998,32,5,2.41,12.05
4311998,34,4,7.1,28.4
4311998,35,1,9.26,9.26
4322745,22,3,1.21,3.63
4331621,3,2,7.38,14.76
4331621,16,3,5.85,17.55
4331621,17,2,5.43,10.86
4331621,28,3,3.77,11.31
4335670,4,1,5.89,5.89
4335670,12,3,8.78,26.34
4335670,33,1,5.52,5.52
4359542,6,1,0.82,0.82
4359542,13,2,6.91,13.82
4359542,14,4,8.19,32.76
4359542,19,1,2.9,2.9
4396609,16,2,5.85,11.7
4396609,26,5,2.25,11.25
4407332,5,3,5.38,16.14
4407332,7,3,3.86,11.58
4407332,20,3,1.92,5.76
4416044,3,4,7.38,29.52
4416044,4,3,5.89,17.67
4416044,15,5,5.56,27.8
4416044,20,5,1.92,9.6
4417598,3,1,7.38,7.38
4417598,11,2,5.63,11.26
4417598,26,2,2.25,4.5
4417598,33,0,5.52,0.0
4442115,3,3,7.38,22.14
4442115,5,1,5.38,5.38
4442115,15,5,5.56,27.8
4442115,19,4,2.9,11.6
4442115,25,1,2.51,2.51
4451000,13,4,6.91,27.64
4451000,17,3,5.43,16.29
4486751,25,5,2.51,12.55
4486751,32,3,2.41,7.23
4489647,22,5,1.21,6.05
4495584,33,2,5.52,11.04
4495584,35,5,9.26,46.3
4503258,15,5,5.56,27.8
4503258,22,1,1.21,1.21
4503258,24,4,3.97,15.88
4503258,26,3,2.25,6.75
4503612,10,2,1.43,2.86
4512929,15,2,5.56,11.12
4519171,6,2,0.82,1.64
4519171,23,3,5.7,17.1
4519171,34,4,7.1,28.4
4521067,14,3,8.19,24.57
4521067,20,2,1.92,3.84
4521067,33,0,5.52,0.0
4521067,34,2,7.1,14.2
4521067,36,5,8.84,44.2
4533647,3,2,7.38,14.76
4533647,10,2,1.43,2.86
4533647,15,2,5.56,11.12
4533647,27,2,1.71,3.42
4537428,11,1,5.63,5.63
4537428,14,3,8.19,24.57
4537428,26,3,2.25,6.75
4537428,32,2,2.41,4.82
4549362,5,3,5.38,16.14
4549362,7,1,3.86,3.86
4549362,9,1,9.19,9.19
4549362,19,4,2.9,11.6
4549362,33,3,5.52,16.56
4549551,28,4,3.77,15.08
4555847,16,2,5.85,11.7
4566507,16,4,5.85,23.4
4566507,18,5,6.46,32.3
4568281,8,5,7.74,38.7
4568281,16,1,5.85,5.85
4568281,21,5,5.7,28.5
4578539,8,5,7.74,38.7
4578539,24,4,3.97,15.88
4578539,26,4,2.25,9.0
4578539,33,4,5.52,22.08
4584654,9,3,9.19,27.57
4601889,7,5,3.86,19.3
4601889,8,2,7.74,15.48
4601889,14,4,8.19,32.76
4634884,3,1,7.38,7.38
4634884,14,3,8.19,24.57
4634884,17,4,5.43,21.72
4634884,20,5,1.92,9.6
4634884,31,3,1.83,5.49
4664583,2,4,0.51,2.04
4664583,11,3,5.63,16.89
4664583,12,1,8.78,8.78
4664583,23,5,5.7,28.5
4664583,31,5,1.83,9.15
4671700,4,1,5.89,5.89
4671700,18,1,6.46,6.46
4682473,3,4,7.38,29.52
4682473,12,2,8.78,17.56
4683047,12,4,8.78,35.12
4693195,15,3,5.56,16.68
4695394,23,2,5.7,11.4
4695394,24,2,3.97,7.94
4695394,31,3,1.83,5.49
4695394,32,2,2.41,4.82
4707436,5,3,5.38,16.14
4707436,15,4,5.56,22.24
4708802,29,5,4.72,23.6
4737209,14,5,8.19,40.95
4737209,27,5,1.71,8.55
4737209,36,4,8.84,35.36
4740593,4,4,5.89,23.56
4740593,6,5,0.82,4.1
4747830,8,5,7.74,38.7
4747830,10,2,1.43,2.86
4747830,22,4,1.21,4.84
4747830,23,2,5.7,11.4
4751689,4,3,5.89,17.67
4751689,12,4,8.78,35.12
4751689,13,1,6.91,6.91
4751689,14,2,8.19,16.38
4754884,16,1,5.85,5.85
4754884,28,2,3.77,7.54
4763271,27,4,1.71,6.84
4786203,5,5,5.38,26.9
4786203,8,4,7.74,30.96
4786203,16,2,5.85,11.7
4786203,21,2,5.7,11.4
4786203,33,2,5.52,11.04
4801803,29,2,4.72,9.44
4802860,17,5,5.43,27.15
4807755,9,4,9.19,36.76
4814692,30,2,1.14,2.28
4814692,32,4,2.41,9.64
4832088,1,3,8.05,24.15
4832088,36,2,8.84,17.68
4839457,6,5,0.82,4.1
4839457,33,4,5.52,22.08
4839457,35,5,9.26,46.3
4851024,6,4,0.82,3.28
4851024,17,4,5.43,21.72
4851024,25,3,2.51,7.53
4851024,30,5,1.14,5.7
4865646,9,1,9.19,9.19
4865646,29,2,4.72,9.44
4865646,36,2,8.84,17.68
4866944,31,5,1.83,9.15
4869871,14,5,8.19,40.95
4869871,23,3,5.7,17.1
4878899,1,3,8.05,24.15
4878899,19,2,2.9,5.8
4878899,28,4,3.77,15.08
4879586,28,3,3.77,11.31
4880702,10,5,1.43,7.15
4884115,8,5,7.74,38.7
4884115,31,2,1.83,3.66
4884115,33,0,5.52,0.0
4889013,4,1,5.89,5.89
4889013,6,3,0.82,2.46
4889013,22,3,1.21,3.63
4889013,26,4,2.25,9.0
4912714,14,4,8.19,32.76
4912714,28,3,3.77,11.31
4912714,34,3,7.1,21.3
4917959,3,4,7.38,29.52
4917959,9,3,9.19,27.57
4917959,24,2,3.97,7.94
4917959,35,4,9.26,37.04
4938515,6,2,0.82,1.64
4938515,27,3,1.71,5.13
4938515,33,4,5.52,22.08
4938515,34,3,7.1,21.3
4956044,18,4,6.46,25.84
4956044,21,3,5.7,17.1
4956044,29,5,4.72,23.6
4958974,10,2,1.43,2.86
4958974,16,5,5.85,29.25
4958974,23,1,5.7,5.7
4958974,35,1,9.26,9.26
4959058,4,5,5.89,29.45
4959058,20,5,1.92,9.6
4959058,24,3,3.97,11.91
4959058,30,1,1.14,1.14
4959058,31,3,1.83,5.49
4977711,18,2,6.46,12.92
4977711,23,1,5.7,5.7
4977711,25,4,2.51,10.04
4977711,31,2,1.83,3.66
4983286,6,3,0.82,2.46
4983286,15,5,5.56,27.8
4995515,7,4,3.86,15.44
4995515,21,2,5.7,11.4
4995515,28,5,3.77,18.85
4998299,2,5,0.51,2.55
4998299,4,1,5.89,5.89
4998299,21,2,5.7,11.4
4998299,28,5,3.77,18.85
4998974,17,4,5.43,21.72
4998974,22,2,1.21,2.42
4998974,29,4,4.72,18.88
4999421,9,2,9.19,18.38
4999421,32,5,2.41,12.05
4999421,34,3,7.1,21.3
5003643,12,3,8.78,26.34
5029822,4,2,5.89,11.78
5035306,4,3,5.89,17.67
5035306,7,5,3.86,19.3
5035306,16,4,5.85,23.4
5035306,35,1,9.26,9.26
5042528,13,4,6.91,27.64
5042528,16,4,5.85,23.4
5042528,19,3,2.9,8.7
5042528,34,2,7.1,14.2
5044825,32,1,2.41,2.41
5054073,16,1,5.85,5.85
5073006,7,2,3.86,7.72
5073006,28,2,3.77,7.54
5073006,29,4,4.72,18.88
5084984,9,4,9.19,36.76
5084984,24,1,3.97,3.97
5084984,34,3,7.1,21.3
5084984,36,2,8.84,17.68
5088998,9,4,9.19,36.76
5088998,34,4,7.1,28.4
5142181,28,1,3.77,3.77
5147009,3,3,7.38,22.14
5152904,1,1,8.05,8.05
5152904,3,1,7.38,7.38
5152904,8,5,7.74,38.7
5152904,36,3,8.84,26.52
5154334,15,4,5.56,22.24
5154334,31,3,1.83,5.49
5156244,10,4,1.43,5.72
5156244,15,3,5.56,16.68
5179686,27,2,1.71,3.42
5202010,13,3,6.91,20.73
5202010,14,5,8.19,40.95
5202010,20,2,1.92,3.84
5202010,21,1,5.7,5.7
5202010,36,1,8.84,8.84
5215128,2,3,0.51,1.53
5215128,4,1,5.89,5.89
5215128,19,2,2.9,5.8
5215128,27,2,1.71,3.42
5215128,31,4,1.83,7.32
5217991,10,4,1.43,5.72
5217991,29,5,4.72,23.6
5227868,3,1,7.38,7.38
5227868,17,3,5.43,16.29
5227868,20,5,1.92,9.6
5227868,28,2,3.77,7.54
5235496,9,1,9.19,9.19
5235496,24,5,3.97,19.85
5235496,30,5,1.14,5.7
5252768,19,3,2.9,8.7
5258240,2,2,0.51,1.02
5258240,5,5,5.38,26.9
5258240,19,5,2.9,14.5
5258240,23,5,5.7,28.5
5258240,32,1,2.41,2.41
5261605,5,2,5.38,10.76
5261605,9,1,9.19,9.19
5261605,10,5,1.43,7.15
5281287,5,4,5.38,21.52
5281287,19,3,2.9,8.7
5286783,5,3,5.38,16.14
5286783,9,4,9.19,36.76
5286783,21,2,5.7,11.4
5287343,4,4,5.89,23.56
5287343,13,3,6.91,20.73
5287343,33,3,5.52,16.56
5291503,31,2,1.83,3.66
5291503,35,1,9.26,9.26
5293532,1,2,8.05,16.1
5293532,7,5,3.86,19.3
5293839,36,5,8.84,44.2
5314692,24,3,3.97,11.91
5314692,26,2,2.25,4.5
5317320,3,2,7.38,14.76
5317320,8,4,7.74,30.96
5317320,27,4,1.71,6.84
5317320,28,3,3.77,11.31
5317320,30,1,1.14,1.14
5321495,10,2,1.43,2.86
5321781,22,2,1.21,2.42
5321781,30,5,1.14,5.7
5329358,8,1,7.74,7.74
5329358,19,4,2.9,11.6
5329358,36,5,8.84,44.2
5330139,2,5,0.51,2.55
5330139,5,2,5.38,10.76
5330139,7,1,3.86,3.86
5330139,13,4,6.91,27.64
5330139,19,3,2.9,8.7
5339139,11,3,5.63,16.89
5339139,12,5,8.78,43.9
5339139,19,3,2.9,8.7
5339139,31,5,1.83,9.15
5339139,36,3,8.84,26.52
5340882,2,5,0.51,2.55
5340882,18,2,6.46,12.92
5340882,21,1,5.7,5.7
5340882,25,1,2.51,2.51
5340882,30,1,1.14,1.14
5351989,1,3,8.05,24.15
5351989,7,5,3.86,19.3
5351989,24,4,3.97,15.88
5351989,35,1,9.26,9.26
5351989,36,4,8.84,35.36
5370395,1,2,8.05,16.1
5370395,5,1,5.38,5.38
5370395,26,2,2.25,4.5
5370395,34,3,7.1,21.3
5404987,17,5,5.43,27.15
5404987,18,5,6.46,32.3
5404987,24,3,3.97,11.91
5411909,30,3,1.14,3.42
5411909,36,1,8.84,8.84
5415103,1,1,8.05,8.05
5415103,10,5,1.43,7.15
5415103,36,3,8.84,26.52
5426437,2,4,0.51,2.04
5426437,9,5,9.19,45.95
5426437,17,5,5.43,27.15
5426437,22,1,1.21,1.21
5427573,11,2,5.63,11.26
5427573,12,4,8.78,35.12
5435226,11,5,5.63,28.15
5435226,23,1,5.7,5.7
5435226,35,5,9.26,46.3
5438939,18,3,6.46,19.38
5442523,20,4,1.92,7.68
5442523,36,2,8.84,17.68
5445987,2,3,0.51,1.53
5445987,5,1,5.38,5.38
5445987,11,4,5.63,22.52
5445987,25,4,2.51,10.04
5445987,35,2,9.26,18.52
5447725,7,3,3.86,11.58
5447725,9,1,9.19,9.19
5449015,8,5,7.74,38.7
5449015,32,2,2.41,4.82
5457249,23,1,5.7,5.7
5457263,19,2,2.9,5.8
5457263,31,2,1.83,3.66
5457263,34,1,7.1,7.1
5465476,2,5,0.51,2.55
5465476,14,2,8.19,16.38
5465476,23,3,5.7,17.1
5465476,35,3,9.26,27.78
5466443,13,4,6.91,27.64
5466443,16,3,5.85,17.55
5466443,27,5,1.71,8.55
5466443,28,1,3.77,3.77
5466443,32,3,2.41,7.23
5482964,13,1,6.91,6.91
5482964,14,4,8.19,32.76
5482964,28,2,3.77,7.54
5504942,1,2,8.05,16.1
5504942,18,3,6.46,19.38
5519898,8,4,7.74,30.96
5519898,11,3,5.63,16.89
5527036,12,4,8.78,35.12
5527036,28,1,3.77,3.77
5527036,29,5,4.72,23.6
5528159,1,1,8.05,8.05
5528159,11,2,5.63,11.26
5528159,16,2,5.85,11.7
5528159,19,4,2.9,11.6
5528159,29,2,4.72,9.44
5536855,1,4,8.05,32.2
5536855,2,4,0.51,2.04
5536855,11,1,5.63,5.63
5536855,36,5,8.84,44.2
5545270,2,3,0.51,1.53
5545270,10,1,1.43,1.43
5545270,33,5,5.52,27.6
5570619,3,3,7.38,22.14
5570619,27,5,1.71,8.55
5570619,35,3,9.26,27.78
5570851,13,5,6.91,34.55
5570851,23,5,5.7,28.5
5570851,24,3,3.97,11.91
5587629,2,5,0.51,2.55
5587629,7,2,3.86,7.72
5590843,13,1,6.91,6.91
5595453,9,3,9.19,27.57
5595453,11,4,5.63,22.52
5595453,23,3,5.7,17.1
5595453,25,3,2.51,7.53
5595453,30,2,1.14,2.28
5598736,3,3,7.38,22.14
5598736,7,3,3.86,11.58
5598736,27,3,1.71,5.13
5598736,30,5,1.14,5.7
5602442,12,2,8.78,17.56
5602442,36,2,8.84,17.68
5604098,9,3,9.19,27.57
5604098,17,3,5.43,16.29
5605065,6,2,0.82,1.64
5605065,13,5,6.91,34.55
5605065,16,5,5.85,29.25
5610988,22,3,1.21,3.63
5610988,24,4,3.97,15.88
5610988,29,2,4.72,9.44
5610988,34,5,7.1,35.5
5620748,23,3,5.7,17.1
5628379,26,1,2.25,2.25
5628379,28,4,3.77,15.08
5628379,36,2,8.84,17.68
5644098,1,5,8.05,40.25
5644098,10,3,1.43,4.29
5644098,17,4,5.43,21.72
5644098,26,3,2.25,6.75
5644098,31,4,1.83,7.32
5645053,4,2,5.89,11.78
5645053,28,1,3.77,3.77
5668066,5,5,5.38,26.9
5668066,12,3,8.78,26.34
5668066,23,4,5.7,22.8
5668066,25,4,2.51,10.04
5668066,30,3,1.14,3.42
5677053,2,3,0.51,1.53
5677053,3,1,7.38,7.38
5677053,13,1,6.91,6.91
5677053,28,1,3.77,3.77
5681082,15,2,5.56,11.12
5681082,22,4,1.21,4.84
5681082,29,3,4.72,14.16
5681082,36,2,8.84,17.68
5737472,4,2,5.89,11.78
5737472,11,3,5.63,16.89
5737472,27,4,1.71,6.84
5737472,32,4,2.41,9.64
5748326,16,4,5.85,23.4
5748326,17,5,5.43,27.15
5749703,1,5,8.05,40.25
5749703,16,3,5.85,17.55
5749703,35,5,9.26,46.3
5761102,8,2,7.74,15.48
5761102,25,5,2.51,12.55
5761102,28,4,3.77,15.08
5762832,3,2,7.38,14.76
5762832,24,5,3.97,19.85
5762832,25,1,2.51,2.51
5785445,2,2,0.51,1.02
5785445,16,2,5.85,11.7
5785445,27,4,1.71,6.84
5785445,30,3,1.14,3.42
5785445,35,5,9.26,46.3
5792788,11,2,5.63,11.26
5800327,17,5,5.43,27.15
5800327,26,3,2.25,6.75
5800327,33,4,5.52,22.08
5822763,1,2,8.05,16.1
5822763,4,3,5.89,17.67
5822763,7,2,3.86,7.72
5822763,20,2,1.92,3.84
5822763,33,1,5.52,5.52
5842773,12,3,8.78,26.34
5846482,29,2,4.72,9.44
5846555,22,1,1.21,1.21
5846555,30,1,1.14,1.14
5853487,6,2,0.82,1.64
5853487,18,2,6.46,12.92
5853487,27,1,1.71,1.71
5853487,36,3,8.84,26.52
5863451,15,1,5.56,5.56
5863451,19,1,2.9,2.9
5880874,5,2,5.38,10.76
5880874,11,2,5.63,11.26
5880874,24,4,3.97,15.88
5891766,6,1,0.82,0.82
5902312,7,5,3.86,19.3
5902312,14,2,8.19,16.38
5902312,22,2,1.21,2.42
5902312,24,5,3.97,19.85
5938786,19,2,2.9,5.8
5938786,31,4,1.83,7.32
5959779,9,4,9.19,36.76
5968364,3,5,7.38,36.9
5968364,4,3,5.89,17.67
5968364,22,4,1.21,4.84
5978442,2,1,0.51,0.51
5987009,24,4,3.97,15.88
5987009,26,3,2.25,6.75
5987009,27,4,1.71,6.84
5987009,36,3,8.84,26.52
5990276,17,1,5.43,5.43
5990276,33,0,5.52,0.0
5992398,5,1,5.38,5.38
5992398,16,4,5.85,23.4
6005587,4,5,5.89,29.45
6005587,9,5,9.19,45.95
6005587,12,2,8.78,17.56
6005587,16,2,5.85,11.7
6005587,31,5,1.83,9.15
6024693,2,5,0.51,2.55
6024693,6,4,0.82,3.28
6024693,14,4,8.19,32.76
6024693,19,5,2.9,14.5
6027314,4,4,5.89,23.56
6027314,24,2,3.97,7.94
6029699,2,3,0.51,1.53
6029699,34,4,7.1,28.4
6043796,7,4,3.86,15.44
6043796,16,2,5.85,11.7
6043796,27,4,1.71,6.84
6043796,34,4,7.1,28.4
6049813,3,4,7.38,29.52
6049813,16,5,5.85,29.25
6049813,22,3,1.21,3.63
6060633,7,5,3.86,19.3
6060633,13,5,6.91,34.55
6060633,28,2,3.77,7.54
6072579,19,3,2.9,8.7
6072579,27,3,1.71,5.13
6072579,29,5,4.72,23.6
6072579,32,3,2.41,7.23
6072579,36,2,8.84,17.68
6078255,4,3,5.89,17.67
6078255,8,4,7.74,30.96
6078255,24,1,3.97,3.97
6078255,29,1,4.72,4.72
6078658,14,1,8.19,8.19
6078658,20,1,1.92,1.92
6078658,27,4,1.71,6.84
6078658,31,1,1.83,1.83
6088315,17,4,5.43,21.72
6091450,5,3,5.38,16.14
6091450,16,1,5.85,5.85
6091450,17,1,5.43,5.43
6091450,31,3,1.83,5.49
6113838,21,2,5.7,11.4
6115253,8,2,7.74,15.48
6115253,24,1,3.97,3.97
